id,source_platform,topic,text_to_label,label,topic_hate,confidence,note,original_text
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzg3MzMxMDEwNjY4MTQwNDM=,Facebook,social issue - pbvm ,"thằng ném rác nó là dân bắc kỳ chắc luôn, sai chi tao chịu hết.",,,,,"Thằng ném rác nó là dân bắc kì chắc luôn,sai chi tao chịu hết."
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfODM0NDY1NjkyNDY4MTcy,Facebook,drama,<person> nói thẳng ra là sát định 100% kể cả không về nhànếu nó muốn giết thì nó sẻ giết không thoát dccòn việc ngoại tìnhsong kiếm cớ nói chồng này kiack không ra gì thì địt mẹ chúng mày nên câm mồmgặp tao thì tao băm từng khúc chứ ở đó quỳ lạy.,,,,,Alice Kim nói thẳng ra là sát định 100% kể cả k về nhà.nếu nó muốn giết thì nó sẻ giết k thoát dc.còn việc ngoại tình.song kiếm cớ nói ck này kia.ck k ra gì thì địt mẹ chúng mày nên câm mồm.gặp tao thì tao băm từng khúc chứ ở đó quỳ lạy.
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzEyMDYzNjA4MTQ2MzEwNjc=,Facebook,social issue - pbvm ,bản sắc của bọn nó. bọn này khó dạy lắm,,,,,Bản sắc của Bọn nó. Bọn này khó dạy lắm
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMjQ5OTQ2MTkyMTY4Mzk4OTk=,Facebook,social issues- tệ nạn giao thông,nói hay lắm,,,,,Nói hay lắm
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzcyOTkxMDk3NjUyMDkzNg==,Facebook,body_shaming,"tôi cũng từng bị body shaming và tôi chấp nhận nó vì thay vì trách ngkhac trách bản thân nh hơn và cố gắng thay đổi, chứ đ phải chuppy chúp bủh không muốn tự nhận mình béo",,,,,"T cx từng bị body shaming và t chấp nhận nó vì thay vì trách ngkhac trách bản thân nh hơn và cố gắng thay đổi,chứ đ phải chuppy chúp bủh ko muốn tự nhận mình béo🤣"
9e1cc4e726c5,YouTube,regional discrimination!,mấy thk mất nước đấy anh. ở việt nam chúng ta toàn là người một nhà mà,,,,,mấy thk mất nước đấy anh. Ở Việt Nam chúng ta toàn là người một nhà mà
531a02d65d89,YouTube,regional discrimination!,"bọn này cũng ngu ?. <person> thì không sao, nhưng gọi bắc kỳ mới vấn đề ấy giả sử bạn tên <person> , mà mọi người không gọi vậy mà gọi bạn là <person> ấy",,,,,"Bọn này cũng ngu ?.. Bắc Kỳ thì Ko sao, nhưng gọi parky mới vấn đề ấy 
Giả sử bạn tên Xuyên Lân , mà mọi người Ko gọi vậy mà gọi bạn là Xe Lăn ấy"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNzk0NTU1MDUwNDE1Njk4,Facebook,regional discrimination,mọi hôm nhé nanh thấy dài lắm mà sao hôm nay cắt hết rồi à,,,,,Mọi hôm nhe nanh thấy dài lắm mà sao hôm nay cắt hết rồi à
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfMTIzOTMxMTU0MTM0MTE5OA==,Facebook,drama,xinh mà bẩn tính,,,,,Xinh mà bẩn tính
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE3NjMwOTA3ODQ1ODgxMjE=,Facebook,gender-lgbtq,"một ông phải mặc váy, mới đúng",,,,,"Một ông phải mặc váy, mới đúng"
9cccfaeaea39,YouTube,gender,"cứ cái bọn này tạo ra xu hướng thì vận mệnh đất nước sẽ bị ảnh hưởng nghiêm trọng, không có cơ chế là toang",,,,,"cứ cái bọn này tạo ra xu hướng thì vận mệnh đất nước sẽ bị ảnh hưởng nghiêm trọng, k có cơ chế là toang😢"
4a0098c2661a,YouTube,regional discrimination!,đúng là tâm lý của kẻ bị húc đổ cổng chỉ bình thường hai từ,,,,,Đúng là tâm lý của kẻ bị húc đổ cổng chỉ bt hai từ
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzc2NDkzNzgxOTA1Mzk5,Facebook,social issues- tệ nạn giao thông,mong các cháu tàng tật năm một chỗ cho giao thông và xã hội bình yên,,,,,Mong các cháu tàng tật năm một chỗ cho giao thông và xã hội bình yên 😭
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzkwNDE5NzQyMTcwMDQ3Mg==,Facebook,social issues - vnexpress,khóc phạt gấp đôi nhé,,,,,Khóc phạt gấp đôi nhé
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTMzMzA3Mjk5MTkzMDU1NQ==,Facebook,regional discrimination,"dẹp mẹ may đi, xạo quá xạo",,,,,"Dẹp mẹ may đi, xạo quá xạo"
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMjgzMzY3NjM5MzQ5OTQzNg==,Facebook,regional discrimination,khi chửi thì oai lắm mà,,,,,Khi chửi thì oai lắm mà
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzIxMDExMjk5MzAzNjU3MzQ=,Facebook,gender-lgbtq,tôi rất thương và quý những cặp tình nhân như vầy. chúc hai em hphuc mãi mãi,,,,,Tui rất thương và quý những cặp tình nhân như vầy. Chúc hai em hphuc mãi mãi
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfMTQ1NzY5Nzk5ODc4MDQ1Ng==,Facebook,social,<person> b đi đâu vội thế,,,,,Thanh Duc b đi đâu vội thế
41efb4de117d,YouTube,gender,vào xem 2 thằng sóc lọ chéo cánh à,,,,,Vào xem 2 thằng sóc lọ chéo cánh à 😂😂😂
b1e44f7fb7ec,YouTube,regional discrimination!,may phân biệt vùng miền chưa lan đến yt short không thì tốn sức gõ phímậy,,,,,may pbvm chưa lan đến yt short ko thì tốn sức gõ phím:v
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzgyMjM2OTA1MDQwMDE2Mg==,Facebook,regional discriminationn,mai quá đợt ra tối thôi không ăn kịp,,,,,Mai quá đợt ra tối thui k ăn kịp:))
07d1e8ba009c,YouTube,regional discrimination!,"ta đừng kêu là bọn kali nx nó có tội gì đâu gọi nó là sunfuric hợp hơn à , tại vừa mất nước vừa ăn mòn đất của chúng ta",,,,,"Ta đừng kêu là bọn Kali nx nó có tội j đâu 
Gọi nó là sunfuric hợp hơn á , tại vừa mất nc vừa ăn mòn đất của chúng ta"
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzYzMzIzNzMyNjQxNDQwMg==,Facebook,gender-lgbtq,đến chịu 2đứa chúng mày,,,,,Đến chịu 2đứa chúng mày
ebf51f4267b7,YouTube,body-shaming,awai rap vần vợ chồng,,,,,Awai rap vần vc
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ2MzIxMDA2NDc0NjkxNg==,Facebook,regional discrimination,mầy không bao giờ liếm miếng lại đâu mày nói mạnh lắm mà vô ăn cơm tù đi con,,,,,Mầy không bao giờ  liếm miếng lại đâu mày nói mạnh lắm mà vô ăn cơm tù đi con
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTE0NTA1ODMxMzk0NjE3OQ==,Facebook,drama,"minh <person> giờ ngoài pick me girl ra, còn có pick me boy à",,,,,"Minh Hoàng Bây giờ ngoài pick me girl ra, còn có pick me boy à 😂"
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzExMTAwNzM4NzEyOTAwNzI=,Facebook,neu,này đóng 130-150 ấy. mà con to đó tông thì ớn lắm,,,,,Này đóng 130-150 ấy. Mà con to đó tông thì ớn lắm
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTEzNTAzMDEwNTQzODQ0Nw==,Facebook,regional discrimination,bắc nam anh em 1 nhà mà tôi cũng là người miền bắc nhưng tôi cũng không thể chấp nhận được,,,,,Bắc nam anh em 1 nhà mà  tôi cũng là người miền bắc nhưng  tôi cũng ko thể chấp nhận được
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTE4MzkwMjY2MDI4MjUzMw==,Facebook,drama,loại này bỏ luôn. chứ năng nỉ về làm gì,,,,,Loại này bỏ luôn..chứ năng nỉ về làm gì
Y29tbWVudDoxMDg0NzE0NDc3MDIwNDQ0XzEzMjEzODMwODg5MTU5MTA=,Facebook,social,con ốm con đau thôi mình đã mất ngủ rồi mà thể loại mẹ này…,,,,,Con ốm con đau thôi mình đã mất ngủ rồi mà thể loại mẹ này…
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc4MTIwNTQyNzYxOTc2MQ==,Facebook,body_shaming,<person> 0k,,,,,Phạm Yến Nhi 0k
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzE4OTIwMjg5MzE2NjE2MjI=,Facebook,drama influencer,mấy con lồn hay soi mói chuyện người khác mấy đứa mày có ngon bỏ tiền bỏ công như bà nhân vậy à rồi mới nói. mẹ không giúp được gì còn soi nữa thấy ghét,,,,,mấy con L hay soi mói chuyện người khác mấy đứa mày có ngon bỏ tiền bỏ công như bà nhân vậy á rồi mới nói. mẹ k giúp đc gì còn soi nữa thấy ghét
03641c330cb1,YouTube,regional discrimination!,"biết vì sao trung quốc nó tạo ra tiktok mà nó đéo để dân nó xài không? bởi vì nó khôn lỏi tiktok độc hại trên mạng xã hội nó ngu gì để cho dân nó tự do xài nó để cho lũ súc vật phân biệt vùng miền cứ lên mạng sủa mấy câu bắc kỳ, nam kỳ nghe muốn nhức lỗ tai ngày xưa những người đi trước đã đánh bại thực dân, lấy lại tổ quốc nhưng cùng với đó là 2 miền nam và bắc, ngày xưa gọi là bắc kỳ, nam kỳ. nếu muốn phân biệt vùng miền thì nói thẳng tiếng việt ra đi bày đặt bắc kỳ, <person> tk trẻ trâu bây giờ chữ bẻ đôi còn không đọc nổi bày đặt lên mạng phân biệt vùng miền cha mẹ dạy dỗ dell thèm nghe toàn lên mạng phân biệt vùng miền cô giáo sử chắc thất vọng tràn trề méo hiểu nổi giới trẻ bây giờ não có vấn đề hay sao à miền bắc mà muốn tụi cali ba que không phân biệt vùng miền nữa thì câm hết đi, đừng có nói nam kỳ nữa, nếu tụi nó sủa thì cứ nói lại cho đàng hoàng, đừng có bảo nam kỳ đừng sủa nữa vứt cái từ nam kỳ đi nói là mấy thằng bán nước không có tuổi nói chuyện với cờ đỏ sao vàng mấy tk cali không có tuổi <person> là 1 nhà tôi không ủng hộ việc phân biệt vùng miền nếu bình luận này xuất hiện chắc có nhiều trẻ trâu 3 que vào sủa bậy lắm",,,,,"Biết vì sao TQ nó tạo ra tiktok mà nó dell để dân nó xài ko?
Bởi vì nó khôn lỏi
Tiktok độc hại trên mxh nó ngu j để cho dân nó tự do xài
Nó để cho lũ sv phân biệt vùng miền cứ lên mạng sủa mấy câu Parky, Namky nghe muốn nhức lỗ tai
Ngày xưa những người đi trc đã đánh bại thực dân, lấy lại tổ quốc nhưng cùng với đó là 2 miền nam và bắc, ngày xưa gọi là Bắc kì, Nam kì.
Nếu muốn pbvm thì nói thẳng tiếng việt ra đi bày đặt Parky, Namky
Mấy tk trẻ trâu bây giờ chữ bẻ đôi còn ko đọc nổi bày đặt lên mạng pbvm
Cha mẹ dạy dỗ dell thèm nghe toàn lên mạng pbvm
Cô giáo sử chắc thất vọng tràn trề
Méo hiểu nổi giới trẻ bây giờ não có vấn đề hay sao á
Miền bắc mà muốn tụi Cali ba que ko pbvm nữa thì câm hết đi, đừng có nói Namky nữa, nếu tụi nó sủa thì cứ nói lại cho đàng hoàng, đừng có bảo Namky đừng sủa nữa
Vứt cái từ Namky đi
Nói là mấy thằng bán nước ko có tuổi nói chuyện với cờ đỏ sao vàng
Mấy tk Cali ko có tuổi
Nam Bắc là 1 nhà
Tôi ko ủng hộ việc pbvm
Nếu bình luận này xuất hiện chắc có nhiều trẻ trâu 3 que vào sủa bậy lắm 😂"
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzEyMDM5MTQxNTQ5OTAxNDI=,Facebook,regional discriminationn,<person> ly trà tắc 50k,0,,,,Sang Shan ly trà tắc 50k 🤣
d996c491a5c6,YouTube,gender,lgbt làm loạn rồi không biét thế hệ trẻ sẽ ra sao,2,,,,LGBT làm loạn rồi ko biét thế hệ trẻ sẽ ra sao
658b3e58340b,YouTube,regional discrimination!,úi vậy bạn bình thường hàn lại cổng không hay chỉ bình thường chốn sau cái màn hình mà xuyên tạc lịch sử,0,,,,Úi vậy bạn bt Hàn lại cổng ko hay chỉ bt chốn sau cái màn hình mà xuyên tạc lịch sử 😂
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMTEyMDMzNjE4NjkwNzc1NQ==,Facebook,social issues- tệ nạn giao thông,té xong thằng chó nào đẩy bố,1,,,,té xong : thag chossss nào đẩy bố
Y29tbWVudDoxMjMyMTgxODIyMjc2MTQ4XzI4NjE5OTE3NTczMjE4OTU=,Facebook,dramashowbiz,phe nào đông ta theo nhé,0,,,,Phe nào đông ta theo nhé
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY4MjgyNjk0MTA1NjQwNg==,Facebook,gender-lgbtq,<person> có chắc ba mẹ tự hào về thể loại mày không đấy nhìn quả avata là biết bẩn bẩn rồi lại còn lẩu gà thì đỡ thế đéo nào được,2,,,,Nguyen Truong có chắc bme tự hào về thể loại mày k đấy 🤣🤣🤣 nhìn quả avata là biết bẩn bẩn rồi lại còn lẩu gà thì đỡ thế đéo nào đc
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0MDE0Mjk5NDQyMTQ5MTY=,Facebook,gender-lgbtq,<person> có tiền là đầy liền,0,,,,Nguyễn Thị Thảnh có tiền là đầy liền
Y29tbWVudDoxMjM5OTM4MDQ4MTY0NzUyXzEzNTI2MzA3ODMyMDM1Nzg=,Facebook,neu,"<person> please, bạn đang nói như kiểu vì có những kẻ dít người, mà yêu cầu nhà nước cấm dao vậy. xe phân khối lớn hay con dao thì nó vẫn là một món vật vô tri mà thôi, vấn đề mấu chốt vẫn nằm ở mục đích và cách thức sử dụng của người sở hữu chúng, chứ không thể vì một vụ việc tiêu cực mà biến một món vật làm con dê gánh tội được.",0,,,,"Minh Trang  Oh please, bạn đang nói như kiểu vì có những kẻ dít người, mà yêu cầu Nhà nước cấm dao vậy.
Xe phân khối lớn hay con dao thì nó vẫn là một món vật vô tri mà thôi, vấn đề mấu chốt vẫn nằm ở mục đích và cách thức sử dụng của người sở hữu chúng, chứ không thể vì một vụ việc tiêu cực mà biến một món vật làm con dê gánh tội được."
5f0af9cf4bc8,YouTube,social,nên làm dây có đinh đâm thủng lốp xe quăng ra kéo vào sẽ không gây nguy hiểm cho người làm nhiệm vụ,0,,,,Nên làm dây có đinh đâm thủng lốp xe quăng ra kéo vào sẽ không gây nguy hiểm cho người làm nhiệm vụ 😊😊
Y29tbWVudDoxMDA4MDcwODgxMzU0OTIzXzE3ODU0NTE3ODIyMTY1ODc=,Facebook,social issues - vnexpress,nhớ đến chết!,0,,,,Nhớ đến chết!
Y29tbWVudDoxNjY0NjQ4OTIxNjA0MDUxXzY5Njg5MTUwOTQ4MjczMw==,Facebook,socialissue,<person> cạn lời luôn với lực lượng vô học này.,2,,,,Đỗ Quốc Tài cạn lời luôn với lực lượng vô học này.
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzEyODUwOTg2Nzk0NzU0NTM=,Facebook,gener,rồi 2 đứa đi ăn cỏ đi thua loài thú vât. con thú nó còn biêt giống đưc cái để lấy nhau,2,,,,Rồi 2 đứa đi ăn cỏ đi  thua loài thú vât. Con thú nó còn biết giống đực cái để lấy nhau
Y29tbWVudDoxMjIyNzAzMzgzMDQxOTkzMDdfNDMzMDM5MTMxMDYxNzQ1NA==,Facebook,drama,"<person> sao? sai có nhận lỗi rồi này, tiktok cơ lắc đuýt đã ghen tị lại còn đóng vai nạn nhân, bản thân cũng sai chính tả ""this feels"" mà bóc lỗi người ta là sao. fan tiktok cơ lắc đuýt pick me girl chỉ có vậy hả? à mà ""phamn"", ""người ta"" là gì? <person> có à? thôi thì idol pick me girl nên fan sai nốt? bạn kêu ai xúc phạm? lo nhìn lại comment mình kìa, con người sao lại dùng từ cắn? nói mà không biết nhục. (đuýt ở đây là đít nhé, tôi rào trước để bạn khỏi ""cắn"")",1,,,,"Xu Cà Na Sai sao? Sai có nhận lỗi rồi nè, tóp tóp cơ lắc đuýt đã sân si lại còn đóng vai nạn nhân, bản thân cũng sai chính tả ""this feels"" mà bóc lỗi người ta là sao. Fan tóp tóp cơ lắc đuýt pick me girl chỉ có vậy hả? À mà ""phamn"", ""ngta"" là gì? Tiếng Việt có à? Thôi thì idol pick me girl nên fan sai nốt? Bạn kêu ai xúc phạm? Lo nhìn lại comment mình kìa, con người sao lại dùng từ cắn? Nói mà không biết nhục. (Đuýt ở đây là đít nhé, tôi rào trước để bạn khỏi ""cắn"")"
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfODI4MTI1MjkwMTgyNTE3,Facebook,social issues- tệ nạn giao thông,<person> mày bằng tuổi con tao đấy nhé bố mẹ mày không dạy cách ăn nói à hả địt mẹ mày biết cái đb gì mà nói hả mắt mũi còn hôi sữa mẹ dạy đời ai hả,2,,,,"Quang Nguyễn Vũ mày bằng tuổi con tao đấy nhá bố mẹ mày ko dạy cách ăn nói à hả 
 Đm mày biết cái đb gì mà nói hả mắt mũi còn hôi sữa mẹ dạy đời ai hả"
14fbf0ab7ba0,YouTube,regional discrimination!,"""đúng là bắc kỳ"" together",,,,,"""Đúng là parky"" together"
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTE1MDAzODM5NzIzNDEwOA==,Facebook,drama,"1 khi phụ nữ đã thay lòng đổi dạ thì sẽ không bảo giờ quay lại, và không tự nhiên phụ nữ thây đổi mà xuất phát từ tình cảm 2 người mờ nhạt",,,,,"1 khi phụ nữ đã thay lòng đổi dạ thì sẽ không bảo giờ quay lại, và k tự nhiên phụ nữ thây đổi mà xuất phát từ tình cảm 2 người mờ nhạt"
Y29tbWVudDoxODUwMjM4ODYyNDI3MDUyXzQwNjExNTg0NjA4Mjg0NTA=,Facebook,drama influencer - chửi bới cự chiến binh  30-4 ,"hai thằng khốn nạn, mí con mụ mặc áo đỏ kia, mày mặc áo đỏ sao vàng việt nam mà mày mất giậy khốn nạn như thế này ư, chúng mày nổi tiếng rồi nhé",2,,,,"Hai thằng khốn nạn, mí con mụ mặc áo đỏ kia, mày mặc áo đỏ sao vàng VN mà mày mất giậy khốn nạn như thế này ư, chúng mày nổi tiếng rồi nhé"
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfMjU3MzExOTM5MzA0Mzg5MQ==,Facebook,social issues- tệ nạn giao thông,mong cho lớp thanh thiếu niên này sớm bay hết khỏi xa thôi la vui nhất . bởi vì cơ quan chức năng không còn trách nhiệm xã hội . nên mong trời sớm từ duy lũ này là hay nhất !,2,,,,Mong cho lớp thanh thiếu niên này sớm bay hết khỏi xa  hoi la vui nhất ...bởi vì cơ quan chức năng ko còn trách nhiệm xã hội ...nên mong trời sớm từ duy lũ này là hay nhất !!!
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzc4OTEzOTU4NDc1MTY0,Facebook,social issues- tệ nạn giao thông,chết sớm đi cho xã hội yên bình,2,,,,Chết sơm đi cho xh yên binh
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzI2NzkzNzEwNjU1NjY0NTc=,Facebook,drama influencer,"chỉ chờ có cái để mà viết thôi, cái méo gì cũng soi người ta ra được, làm được như người ta hẵng nói",0,,,,"Chỉ chờ có cái để mà viết thôi, cái méo gì cũng soi ng ta ra được, làm dk như ng ta hẵng nói"
b8bee1e96184,YouTube,regional discrimination!,"<user> làm gì có ai thích nghèo đói nhưng vui? vì đặc điểm địa lý mỗi nơi mỗi khác, điều kiện vât chất khác nhau, giờ miền nam mà không có đồng bằng thì cũng khác gì mấy vùng còn lại? nói chuyện như bạn thì cứ đưa mấy vùng nghèo về thời đồ đá để mấy tỉnh giàu phát triển à?",0,,,,"@namnu8704  làm gì có ai thích nghèo đói nhưng vui? vì đặc điểm địa lý mỗi nơi mỗi khác, điều kiện vât chất khác nhau, h miền Nam mà ko có đồng bằng thì cũng khác gì mấy vùng còn lại? Nói chuyện như bạn thì cứ đưa mấy vùng nghèo về thời đồ đá để mấy tỉnh giàu phát triển à?"
Y29tbWVudDoxMDI0OTY0ODAzMTI3OTE5XzcyNDYwMzEzNzE4NzUxMQ==,Facebook,lgbtvn,<person> thế nào ca cũng tới nhà để giải quyết trận đấu kiếm nhật,0,,,,Trân Thanh Nguyên thế nào CA cũng tới nhà để giải quyết trận đấu kiếm Nhật
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTIwMTgxOTc2MTgwMDc2OQ==,Facebook,drama,"<person> quả báo không chừa ai, chồng mình cũng vũ phu ghen tuông mù quáng nữa mệt mỏi lắm",0,,,,"Út Kim quả báo không chừa ai, ck mình cũng vũ phu ghen tuông mù quáng nữa mệt mỏi lắm"
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzk2NjE2MTA0MjI2MDMxMA==,Facebook,gender-lgbtq,mong đẻ được thằng con trai để nó nối dõi tông đường mà cuối cùng thì .,0,,,,Mong đẻ đc thằng con trai để nó nối dõi tông đường mà cuối cùng thì .
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfMTg3NDczMDM4MzQ2MTE5Mw==,Facebook,drama,nó đi để nó đi hèn vừa thôi,0,,,,nó đi để nó đi hèn vừa thôi
Y29tbWVudDoxMjIxNDA4MzEwNDY5MjMwODZfNzExMzA5NTU0NjM3MzQ1,Facebook,social issues- tệ nạn giao thông,vậy mà vẫn còn coi thường pháp luật,0,,,,Vậy mà vẫn còn coi thường pháp luật
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzMyNjg5MTIxMjMyNTU3MTU=,Facebook,body_shaming,quá nhiều vấn đề ở đây,0,,,,Quá nhiều vấn đề ở đây
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTM4MDgzNzY4MDQyMTM1NA==,Facebook,regional discrimination,chết tại mồm,0,,,,Chết tại mồm
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTEyMjU2MzU1MzQxNzEyNA==,Facebook,regional discrimination,tôi là người bắc những tôi phản đối với những lời phát ngôn bừa bãi của thằng này pháp luật phải xử thật nghiêm làm gương cho những kẻ phản.,2,,,,Tôi là người bắc những tôi phản đối với những lời phát ngôn bừa bãi của thằng này pháp luật p sử thật nghiêm làm gương cho những kẻ phản.
1bd3155c4dea,YouTube,dramashowbiz,địt mẹ mới nhú đã đồi ăn kể này . nó mà làm lớn thì còn kể nào nữa,1,,,,Đm mới nhú đã đồi ăn kể này .. nó mà làm lớn thì còn kể nào nữa
96387e237c2b,YouTube,social,sao 2 thằng này nó không chết luôn nhỉ?,2,,,,Sao 2 thằng này nó ko chết luôn nhỉ?
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNjEwNzkxMDk0NDUzODI=,Facebook,body_shaming, <person> hóng,0,,,,LThh Songg Thư hóng=))
Y29tbWVudDo3OTA0OTYzNzY5MjI1NzJfMTk2OTYzMjI2NzIyMDczOA==,Facebook,social,mất em theo hai nghĩa,,,,,mất em theo hai nghĩa 😌
f4e468fe4d87,YouTube,regional discrimination!,​ <user> phân biệt vùng miền thì auto là cali con nhé,2,,,,​ @tiendang3269  pbvm thì auto là cali con nhé
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwMTcwMTYyNjAzNTkzNDI=,Facebook,body_shaming,chán đéo thể nhìn nổi luôn,1,,,,chán đ thể nhìn nổi luôn=))
11d85c995e47,YouTube,gender,thật sự tao theo dõi mày rất lâu rồi tuấn ạ trước giờ tao là fan của mày và video nào của mày tao cũng xem nhưng hôm nay mày bình luận tao thấy xúc phạm fan của mày luôn ấy . tao biết mày không đọc bình luận này như hi vọng anh em like cho tao 1 lần để ông tuấn đọc được . còn video này mày suy luận không logic không thuyết phục mặc dù vẩn xem video vì thấy nhiều cái hay nhưng cái này xin phép chê nhé địt con mẹ tuấn ạ xem 2 thằng đấu kiếm,1,,,,Thật sự tao theo dõi mày rất lâu rồi tuấn ạ trc giờ tao là fan của mày và video nào của mày tao cũng xem nhưng hôm nay mày bình luận tao thấy xúc phạm fan của mày luôn ấy . Tao biết mày không đọc bình luận này như hi vọng ae like cho tao 1 lần để ông tuấn đọc đc . Còn video này mày suy luận k logic không thuyết phục  mặc dù vẩn xem video vì thấy nhiều cái hay nhưng cái này xin phép chê nha dkm tuấn ạ xem 2 thằng đấu kiếm
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfODUxNjE5MTE3NDI4MDEx,Facebook,regional discrimination,không chấp nhận lời xin lỗi nó xúc phạm quá nghiệt ngã,1,,,,Ko chấp nhận lời xin lỗi nó súc phạm quá nghiệt ngã
Y29tbWVudDoxNjY0NjQ4OTIxNjA0MDUxXzE3NzgxOTg5NDY0MDk3NjU=,Facebook,socialissue,vẫn có rất nhiều người tử tế,0,,,,Vẫn có rất nhiều người tử tế ❤️🇻🇳💪
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTc5MzcxODI0MTI3MTcxOA==,Facebook,regional discrimination,lời xin lỗi muộn màng nhưng có còn hơn không,0,,,,Lời xin lỗi muộn màng nhưng có còn hơn không
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE2MzQ1NDU1MDcyNDE2NTc=,Facebook,body_shaming,vãi lồn,1,,,,vai l
Y29tbWVudDoxMjg5MDExNDY5OTIyNjcyXzE1MjM3OTk2MTIyOTUzMzg=,Facebook,drama influencer,sao cái nết lạ vậy trời. người ta làm gì cũng soi mói,0,,,,Sao cái nết lạ dị trời.. ngta làm gì cũng soi mói
Y29tbWVudDo4NDIzNzAxODgzMDcyODRfNzIxNzM3NTI3NjAyMjEx,Facebook,drama,"<person> ngậm cái mồm lại , bớt ngụy biện đi , ngoại tình là ngoại tình , li vậy rồi muốn làm gì làm , chứ ngoài tình thì chỉ có vứt",1,,,,"Út Kim ngậm cái mồm lại , bớt ngụy biện đi , ngoại tình là ngoại tình , li dị r muốn làm gì làm , chứ ngoài tình thì chỉ có vứt"
647988a56a89,YouTube,gender,"<user> vãi cả lồn 2025 mà vẫn đọc dăm ba cái báo lỏ rồi tin? ê tôi bảo, tôi làm dev freelance thì ông khách ở qb là ngoài bắc vào, ông ấy gạ tôi từ 2020-2023 cũng không ít lần, thế tôi nên bảo là miền nào nhỉ?",,,,,"@Phamanhtuan1711  vcl 2025 mà vẫn đọc dăm ba cái báo lỏ rồi tin? 
ê tôi bảo, tôi làm dev freelance thì ông khách ở q8 là ngoài Bắc vào, ổng gạ tôi từ 2020-2023 cũng không ít lần, thế tôi nên bảo là miền nào nhỉ? :)"
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzI5MzYzNzg4ODMyMTI3MzU=,Facebook,gener,<person> thấy hai thằng này làm mất đi giá trị của người đàn ông nhìn ghớm quá,1,,,,Phước Thịnh Phát Trung thấy hai thằn nầy làm mất đi giá trị của nguoi đàn ông  ; nhìn góm wá
4d3888091995,YouTube,regional discrimination!,mày cũng như thế mà,0,,,,Mày cx như thế mà😂😂😂
Y29tbWVudDoxMjQxNzA5NDYxMzMyMzkyXzExNzgyMzYyODQyNTM1NTk=,Facebook,social issue - pbvm ,ý thức cao,0,,,,Ý thức cao
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTE5NzQyODkyODk2Nzk4Nw==,Facebook,regional discrimination,mình cũng người mày bắc nhưng không chấp nhận lời xin lỗi của thằng này cho vào tù,0,,,,Mình cũng người m Bắc nhưng không chấp nhận lời xin lỗi của thằng này cho vào tò
