id,input_text,raw_comment,raw_title,cleaned_comment,cleaned_title,source_platform,source_url,post_id,video_id,timestamp,username,likes,replies_count,char_length,word_count,has_emoji,topic,label,note,labeler,confidence,is_hate_keyword,sampling_strategy
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzQzMzIyNTA1NDcwOTg0NjA=,"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> <person> chịu rồi, làm giàu không khó","Thắm Tabi chịu gòi, làm giàu khum khó","Mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người Sài Gòn ra Hà Nội chơi, buổi tối cả nhóm ra phố đi bộ Hồ Gươm thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. Khi...","<person> chịu rồi, làm giàu không khó","mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. khi.",Facebook,,Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzQzMzIyNTA1NDcwOTg0NjA=,,2025-11-24 09:25:52+00:00,user_0cab669ed5,1,0,37,7,False,regional discriminationn,0,,,,False,sensitive_topic
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTM2MTg3NDgwODY2OTcxOQ==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> muộn rồi chui xuống đất đi",Muộn rồi chui xuống đất đi,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",muộn rồi chui xuống đất đi,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTM2MTg3NDgwODY2OTcxOQ==,,2025-10-26 12:49:39+00:00,user_1b75b1a966,0,0,26,6,False,regional discrimination,2,,,,True,sensitive_topic
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0NjI0NTE5OTg0NTgyNjk=,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> <person> mình nói gì đến bạn không,Tuấn Đỗ mình nói gì đến bạn ko,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,<person> mình nói gì đến bạn không,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzE0NjI0NTE5OTg0NTgyNjk=,,2025-05-17 04:37:28+00:00,user_8d5d0c6089,0,0,34,7,False,gender-lgbtq,0,,,,False,sensitive_topic
4f0d1e963e70,"<person> gì ? </s> <user> chửi sao đâu, làm vài câu nghe chơi","@Con-meo_Tram_luoi chửi sao đâu, làm vài câu nghe chơi",Parky Có Nghĩa Là Gì ?,"<user> chửi sao đâu, làm vài câu nghe chơi",<person> gì ?,YouTube,,,Be4vLMW8ers,,user_anonymous,0,0,42,9,False,regional discrimination!,0,,,,False,sensitive_topic
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNzU2ODcxNzE0MTM3MDg=,official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> tính hấp diêm thị giác nhau à,Tính hấp diêm thị giác nhau à 😑😑😑,"OFFICIAL POSTER | VISUALIZER MV BODY SHAMING ?- Awai x Win G x Trà Bông
Ngày 15/08/2025 - 20:00「 ✦ Bàn về miệt thị ngoại hình ✦ 」

Body Shaming (Miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và KOL. Không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. Vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? Hãy cùng bọn mình bàn luận thêm về vấn đề này nhé!

Cùng đón xem bài rap về chủ đề Body Shaming của Win G và Awai trong MV “Body Shaming ?” nhé! Lần này, Awai đã bật lại chế độ rap để cùng feat với Win G, với sự góp mặt của tiktoker Trà Bông trong vai trò khách mời. Cả nhà cùng đón xem nhé! 

BODY SHAMING ? Visualizer MV | 20:00 - 15/08/2025

Awai : 
►Youtube: https://www.youtube.com/@3kawaichan
►Facebook: https://www.facebook.com/hoithanks
►Instagram: https://www.instagram.com/awai.chan/
►Tiktok: https://www.tiktok.com/@awai.3k 
►Tiktok music: https://www.tiktok.com/@awai.chan

Win G : 
►Youtube: https://www.youtube.com/@wingofficial9555
►Facebook: https://www.facebook.com/quochai.nguyen.948011
►Instagram: https://www.facebook.com/share/1CpCv3b1ot/?mibextid=wwXIfr
►Tiktok: https://www.tiktok.com/@win.g04

Trà Bông:
►Tiktok: https://www.tiktok.com/@trabongchubbyne
►Facebook: https://www.facebook.com/profile.php?id=61570935548516
►Instagram: https://www.instagram.com/trabongchubbyne
►Threads: https://www.threads.com/@trabongchubbyne",tính hấp diêm thị giác nhau à,"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và kol. không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? hãy cùng bọn mình bàn luận thêm về vấn đề này nhé! cùng đón xem bài rap về chủ đề <person> của win gì và awai trong mv “<person> ?” nhé! lần này, awai đã bật lại chế độ rap để cùng feat với win gì, với sự góp mặt của tiktoker <person> trong vai trò khách mời. cả nhà cùng đón xem nhé! body shaming ? visualizer mv | 200 - 15/08/2025 awai youtube facebook instagram tiktok tiktok music win gì youtube facebook instagram tiktok <person> tiktok facebook instagram threads",Facebook,,Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzEwNzU2ODcxNzE0MTM3MDg=,,2025-08-13 01:16:28+00:00,user_0d85c69adf,0,0,29,7,True,body_shaming,2,,,,False,sensitive_topic
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzY1MDU5OTQ1NDc2OTU5MQ==,official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> vá lồ thật,vá lồ thật,"OFFICIAL POSTER | VISUALIZER MV BODY SHAMING ?- Awai x Win G x Trà Bông
Ngày 15/08/2025 - 20:00「 ✦ Bàn về miệt thị ngoại hình ✦ 」

Body Shaming (Miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và KOL. Không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. Vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? Hãy cùng bọn mình bàn luận thêm về vấn đề này nhé!

Cùng đón xem bài rap về chủ đề Body Shaming của Win G và Awai trong MV “Body Shaming ?” nhé! Lần này, Awai đã bật lại chế độ rap để cùng feat với Win G, với sự góp mặt của tiktoker Trà Bông trong vai trò khách mời. Cả nhà cùng đón xem nhé! 

BODY SHAMING ? Visualizer MV | 20:00 - 15/08/2025

Awai : 
►Youtube: https://www.youtube.com/@3kawaichan
►Facebook: https://www.facebook.com/hoithanks
►Instagram: https://www.instagram.com/awai.chan/
►Tiktok: https://www.tiktok.com/@awai.3k 
►Tiktok music: https://www.tiktok.com/@awai.chan

Win G : 
►Youtube: https://www.youtube.com/@wingofficial9555
►Facebook: https://www.facebook.com/quochai.nguyen.948011
►Instagram: https://www.facebook.com/share/1CpCv3b1ot/?mibextid=wwXIfr
►Tiktok: https://www.tiktok.com/@win.g04

Trà Bông:
►Tiktok: https://www.tiktok.com/@trabongchubbyne
►Facebook: https://www.facebook.com/profile.php?id=61570935548516
►Instagram: https://www.instagram.com/trabongchubbyne
►Threads: https://www.threads.com/@trabongchubbyne",vá lồ thật,"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và kol. không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? hãy cùng bọn mình bàn luận thêm về vấn đề này nhé! cùng đón xem bài rap về chủ đề <person> của win gì và awai trong mv “<person> ?” nhé! lần này, awai đã bật lại chế độ rap để cùng feat với win gì, với sự góp mặt của tiktoker <person> trong vai trò khách mời. cả nhà cùng đón xem nhé! body shaming ? visualizer mv | 200 - 15/08/2025 awai youtube facebook instagram tiktok tiktok music win gì youtube facebook instagram tiktok <person> tiktok facebook instagram threads",Facebook,,Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzY1MDU5OTQ1NDc2OTU5MQ==,,2025-08-12 12:48:48+00:00,user_340d1907f0,2,0,10,3,False,body_shaming,2,,,,False,sensitive_topic
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc5MjE3ODYzNjY3MTY2MQ==,official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> nhìn chán vloz,Nhìn chán vloz,"OFFICIAL POSTER | VISUALIZER MV BODY SHAMING ?- Awai x Win G x Trà Bông
Ngày 15/08/2025 - 20:00「 ✦ Bàn về miệt thị ngoại hình ✦ 」

Body Shaming (Miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và KOL. Không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. Vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? Hãy cùng bọn mình bàn luận thêm về vấn đề này nhé!

Cùng đón xem bài rap về chủ đề Body Shaming của Win G và Awai trong MV “Body Shaming ?” nhé! Lần này, Awai đã bật lại chế độ rap để cùng feat với Win G, với sự góp mặt của tiktoker Trà Bông trong vai trò khách mời. Cả nhà cùng đón xem nhé! 

BODY SHAMING ? Visualizer MV | 20:00 - 15/08/2025

Awai : 
►Youtube: https://www.youtube.com/@3kawaichan
►Facebook: https://www.facebook.com/hoithanks
►Instagram: https://www.instagram.com/awai.chan/
►Tiktok: https://www.tiktok.com/@awai.3k 
►Tiktok music: https://www.tiktok.com/@awai.chan

Win G : 
►Youtube: https://www.youtube.com/@wingofficial9555
►Facebook: https://www.facebook.com/quochai.nguyen.948011
►Instagram: https://www.facebook.com/share/1CpCv3b1ot/?mibextid=wwXIfr
►Tiktok: https://www.tiktok.com/@win.g04

Trà Bông:
►Tiktok: https://www.tiktok.com/@trabongchubbyne
►Facebook: https://www.facebook.com/profile.php?id=61570935548516
►Instagram: https://www.instagram.com/trabongchubbyne
►Threads: https://www.threads.com/@trabongchubbyne",nhìn chán vloz,"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và kol. không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? hãy cùng bọn mình bàn luận thêm về vấn đề này nhé! cùng đón xem bài rap về chủ đề <person> của win gì và awai trong mv “<person> ?” nhé! lần này, awai đã bật lại chế độ rap để cùng feat với win gì, với sự góp mặt của tiktoker <person> trong vai trò khách mời. cả nhà cùng đón xem nhé! body shaming ? visualizer mv | 200 - 15/08/2025 awai youtube facebook instagram tiktok tiktok music win gì youtube facebook instagram tiktok <person> tiktok facebook instagram threads",Facebook,,Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4Xzc5MjE3ODYzNjY3MTY2MQ==,,2025-08-13 11:31:34+00:00,user_3baab39541,0,0,14,3,False,body_shaming,2,,,,False,sensitive_topic
c0ae60471794,"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting. </s> bố khỉ 2 con đực.",Bố khỉ 2 con đực.,"Cặp đôi Ninh - Dương gây sốt khi bán 2,8tr/vé cho fan meeting.",bố khỉ 2 con đực.,"cặp đôi ninh - dương gây sốt khi bán 2,8tr/vé cho fan meeting.",YouTube,,,DhAYS8zOSMA,,user_anonymous,0,0,17,5,False,gender,2,,,,False,sensitive_topic
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzExNTM3MDcxNjAyODYyNzM=,"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> tôi cũng mới đi xong 40k 1 ly trà chanh nhưng khát quá phải mua thôi. trong sài gòn có 10k 1ly à",T cũng mới đi xong 40k 1 ly trà chanh nhưng khát quá phải mua thôi. Trong SG có 10k 1ly à,"Mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người Sài Gòn ra Hà Nội chơi, buổi tối cả nhóm ra phố đi bộ Hồ Gươm thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. Khi...",tôi cũng mới đi xong 40k 1 ly trà chanh nhưng khát quá phải mua thôi. trong sài gòn có 10k 1ly à,"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. khi.",Facebook,,Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzExNTM3MDcxNjAyODYyNzM=,,2025-11-24 09:21:47+00:00,user_d5b39cd72f,9,0,96,23,False,regional discriminationn,0,,,,False,sensitive_topic
53e957505949,<person> gì ? </s> tôi xóa mẹ tiktok rồi,T xóa mẹ tiktok r,Parky Có Nghĩa Là Gì ?,tôi xóa mẹ tiktok rồi,<person> gì ?,YouTube,,,Be4vLMW8ers,,user_anonymous,0,0,21,5,False,regional discrimination!,0,,,,False,sensitive_topic
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY5MzkzNDQ5MzI4NjM2OA==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> lấy nhau về chỉ tốn dầu ăn,Lấy nhau về chỉ tốn dầu ăn,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,lấy nhau về chỉ tốn dầu ăn,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzY5MzkzNDQ5MzI4NjM2OA==,,2025-05-17 14:20:31+00:00,user_ab28082e3c,0,0,26,7,False,gender-lgbtq,2,,,,False,sensitive_topic
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDIzNzMxMzI4MzE5ODI1Mw==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> nếu không bị bắt nó có xin không, đúng là thằng bố láo","Nếu ko bị bắt nó có xin ko,đúng là thằng bố láo","Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!","nếu không bị bắt nó có xin không, đúng là thằng bố láo","phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfNDIzNzMxMzI4MzE5ODI1Mw==,,2025-10-26 09:34:28+00:00,user_7b22bb76f6,0,0,54,13,False,regional discrimination,1,,,,True,sensitive_topic
Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzEyNjU2MzAyNTEyODg1MjY=,"cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời hôn đồng tính </s> cô dâu đâu. kinh tởmày.",Cô dâu đâu. Kinh tởm.,"Cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời😘🏳️‍🌈",cô dâu đâu. kinh tởmày.,"cảm ơn em đã biến giấc mơ của anh thành hiện thực, giấc mơ mãi có em trong đời hôn đồng tính",Facebook,,Y29tbWVudDoxMDYzNDQzMzY5MjgwMDYyXzEyNjU2MzAyNTEyODg1MjY=,,2025-08-11 15:57:35+00:00,user_26e4dfcffb,0,0,24,5,False,gener,2,,,,False,sensitive_topic
Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzU1OTAxMjUzMzU5NzI0Mg==,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính </s> <person> chắc cũng có khi là vậy,Nguyễn Phong chắc cũng có khi là v,Vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân😘🏳️‍🌈,<person> chắc cũng có khi là vậy,vậy là chúng ta đã kết thúc chuỗi ngày tự do yêu nhau chuyển sang cuộc sống hôn nhân hôn đồng tính,Facebook,,Y29tbWVudDoxMDA1MTk0NjI4NDM4MjcwXzU1OTAxMjUzMzU5NzI0Mg==,,2025-05-16 05:03:40+00:00,user_b52bcd522b,0,0,32,7,False,gender-lgbtq,0,,,,False,sensitive_topic
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ5OTkzNDg5NzkxMTUwMQ==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> xin gì phân biệt vùng miền rồi hỗn láo rồi xin lỗi là song sao ủa biết câu này năng nề hả",Xin gì phân biệt vùng miền rồi hỗn láo rồi xin lỗi là song sao ủa biết câu này năng nề hả,"Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!",xin gì phân biệt vùng miền rồi hỗn láo rồi xin lỗi là song sao ủa biết câu này năng nề hả,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTQ5OTkzNDg5NzkxMTUwMQ==,,2025-10-26 00:07:39+00:00,user_ca9b9286a5,0,0,89,22,False,regional discrimination,1,,,,True,sensitive_topic
Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE0MDAzMDc4ODQ0MTQxMDk=,official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một </s> <person> khi nào tới mày,Nguyễn Hoàng Vi khi nào tới m,"OFFICIAL POSTER | VISUALIZER MV BODY SHAMING ?- Awai x Win G x Trà Bông
Ngày 15/08/2025 - 20:00「 ✦ Bàn về miệt thị ngoại hình ✦ 」

Body Shaming (Miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và KOL. Không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. Vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? Hãy cùng bọn mình bàn luận thêm về vấn đề này nhé!

Cùng đón xem bài rap về chủ đề Body Shaming của Win G và Awai trong MV “Body Shaming ?” nhé! Lần này, Awai đã bật lại chế độ rap để cùng feat với Win G, với sự góp mặt của tiktoker Trà Bông trong vai trò khách mời. Cả nhà cùng đón xem nhé! 

BODY SHAMING ? Visualizer MV | 20:00 - 15/08/2025

Awai : 
►Youtube: https://www.youtube.com/@3kawaichan
►Facebook: https://www.facebook.com/hoithanks
►Instagram: https://www.instagram.com/awai.chan/
►Tiktok: https://www.tiktok.com/@awai.3k 
►Tiktok music: https://www.tiktok.com/@awai.chan

Win G : 
►Youtube: https://www.youtube.com/@wingofficial9555
►Facebook: https://www.facebook.com/quochai.nguyen.948011
►Instagram: https://www.facebook.com/share/1CpCv3b1ot/?mibextid=wwXIfr
►Tiktok: https://www.tiktok.com/@win.g04

Trà Bông:
►Tiktok: https://www.tiktok.com/@trabongchubbyne
►Facebook: https://www.facebook.com/profile.php?id=61570935548516
►Instagram: https://www.instagram.com/trabongchubbyne
►Threads: https://www.threads.com/@trabongchubbyne",<person> khi nào tới mày,"official poster | visualizer mv body shaming ?- awai x win gì x <person> 15/08/2025 - 200 bàn về miệt thị ngoại hình <person> (miệt thị ngoại hình) là một vấn đề phổ biến hiện nay mà rất nhiều người gặp phải thậm chỉ cả những người mẫu và kol. không khó để gặp những nhóm người túm lại nói chuyện và đùa cợt về chiều cao, cân nặng cùng ngoại hình của người khác. vậy tại sao những lời miệt thị đội lốt câu đùa này vẫn còn được phổ biến và chấp nhận trong khi những câu miệt thị về vấn đề khác đã được cho là vô văn hoá? hãy cùng bọn mình bàn luận thêm về vấn đề này nhé! cùng đón xem bài rap về chủ đề <person> của win gì và awai trong mv “<person> ?” nhé! lần này, awai đã bật lại chế độ rap để cùng feat với win gì, với sự góp mặt của tiktoker <person> trong vai trò khách mời. cả nhà cùng đón xem nhé! body shaming ? visualizer mv | 200 - 15/08/2025 awai youtube facebook instagram tiktok tiktok music win gì youtube facebook instagram tiktok <person> tiktok facebook instagram threads",Facebook,,Y29tbWVudDoxMjg2Mzc2NzY5NTA3MzI4XzE0MDAzMDc4ODQ0MTQxMDk=,,2025-08-13 07:43:14+00:00,user_6a3d244846,0,0,24,5,False,body_shaming,0,,,,False,sensitive_topic
33c4f2ae40fc,awai x <user> - body shaming ? (ft. <person>) | visualizer mv </s> trời ơi nặng quá rơi mất rồi <person>,"Trời ơi                    nặng quá rơi mất rồi





















             Trà Bông",Awai x @wingofficial9555  - BODY SHAMING ? (ft. Trà Bông) | VISUALIZER MV,trời ơi nặng quá rơi mất rồi <person>,awai x <user> - body shaming ? (ft. <person>) | visualizer mv,YouTube,,,r2jaje7IuHs,,user_anonymous,0,0,37,8,False,body-shaming,2,,,,False,sensitive_topic
Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTUzNjQwMDUzNzU0NzQxMA==,"phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn! </s> may xin lỗi ai may, may chửi đã rồi xin lỗi , ai mà tha thứ cho may","May xin lôi ai may,may chửi đã rồi xin lôi ,ai mà tha thứ cho may","Phân biệt vùng miền, miệt thị người dân vùng lũ..Tàng Keng Ông Trùm lên tiếng xin lỗi nhưng ..QUÁ MUỘN!","may xin lỗi ai may, may chửi đã rồi xin lỗi , ai mà tha thứ cho may","phân biệt vùng miền, miệt thị người dân vùng lũ. <person> lên tiếng xin lỗi nhưng . quá muộn!",Facebook,,Y29tbWVudDo2NzYyMzQyMzIyMTAwNjVfMTUzNjQwMDUzNzU0NzQxMA==,,2025-10-26 12:41:35+00:00,user_1f46e45e5c,0,0,67,18,False,regional discrimination,0,,,,True,sensitive_topic
Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzE4OTI0MzQzMTQ4MTM5NDU=,"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống </s> hộp xôi ở phố đi bộ <person> 50k",Hộp xôi ở phố đi bộ Nguyễn Huệ 50k 🤧,"Mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người Sài Gòn ra Hà Nội chơi, buổi tối cả nhóm ra phố đi bộ Hồ Gươm thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. Khi...",hộp xôi ở phố đi bộ <person> 50k,"mới đây, mạng xã hội lan truyền clip 1 nhóm bạn trẻ người sài gòn ra hà nội chơi, buổi tối cả nhóm ra phố đi bộ <person> thăm quan và có tạt qua 1 hàng vỉa hè cạnh hồ để uống trà chanh và ăn vặt. khi.",Facebook,,Y29tbWVudDoxMjcyNTYxNjkxNTY5MDU0XzE4OTI0MzQzMTQ4MTM5NDU=,,2025-11-24 09:25:40+00:00,user_7a43500f36,38,0,32,8,False,regional discriminationn,0,,,,False,sensitive_topic
